Alert_ID,Transaction_ID,Customer_ID,Alert_Date,Risk_Score,Risk_Tier,Investigation_Status
673,4060578,C94924602,2020-01-13 12:00:00,0.411966935133351,Medium,Pending
674,4060599,C2127282686,2020-01-13 12:00:00,0.8589935037438068,High,Pending
675,4060682,C2004657111,2020-01-13 12:00:00,0.5888273296797921,Medium,Pending
676,4060683,C1219429670,2020-01-13 12:00:00,0.43534856958748447,Medium,Pending
677,4060709,C635398060,2020-01-13 12:00:00,0.4504435231419569,Medium,Pending
678,4061246,C1011191693,2020-01-13 12:00:00,0.6166474438559642,Medium,Pending
679,4061880,C1277585791,2020-01-13 12:00:00,0.5591472337841218,Medium,Pending
680,4061881,C1059780093,2020-01-13 12:00:00,0.48457672731115364,Medium,Pending
681,4062309,C1465725874,2020-01-13 12:00:00,0.4684930926034792,Medium,Pending
682,4062310,C1683256469,2020-01-13 12:00:00,0.407553279395032,Medium,Pending
683,4063003,C1556101780,2020-01-13 12:00:00,0.5683968396609524,Medium,Pending
684,4063153,C696934098,2020-01-13 12:00:00,0.4367904387104521,Medium,Pending
685,4063154,C390428065,2020-01-13 12:00:00,0.5348000108164034,Medium,Pending
686,4063367,C1696224835,2020-01-13 12:00:00,0.5081139669316904,Medium,Pending
687,4063619,C1451158473,2020-01-13 12:00:00,0.49429822550451374,Medium,Pending
688,4063620,C1028613912,2020-01-13 12:00:00,0.42611477796593766,Medium,Pending
689,4064988,C1773319125,2020-01-13 12:00:00,0.6080822643883275,Medium,Pending
690,4064989,C1583333530,2020-01-13 12:00:00,0.40142000271912803,Medium,Pending
691,4065429,C1656583718,2020-01-13 12:00:00,0.5251392187038135,Medium,Pending
692,4065443,C267433594,2020-01-13 12:00:00,0.40782588874285075,Medium,Pending
693,4065747,C1841452467,2020-01-13 12:00:00,0.5003378275673618,Medium,Pending
694,4066516,C1595928228,2020-01-13 12:00:00,0.4082497281395473,Medium,Pending
695,4068588,C743488823,2020-01-13 12:00:00,0.5337723833180364,Medium,Pending
696,4068589,C1673547288,2020-01-13 12:00:00,0.5350805292227311,Medium,Pending
697,4068603,C630202707,2020-01-13 12:00:00,0.4291789521768202,Medium,Pending
698,4068950,C994609303,2020-01-13 12:00:00,0.49566729935038634,Medium,Pending
699,4069645,C598203332,2020-01-13 12:00:00,0.42135565013593934,Medium,Pending
700,4069646,C1539451063,2020-01-13 12:00:00,0.4191355754967415,Medium,Pending
701,4069834,C75830118,2020-01-13 12:00:00,0.5927142258869851,Medium,Pending
702,4071394,C1712295766,2020-01-13 12:00:00,0.46952321728081586,Medium,Pending
703,4072146,C988219650,2020-01-13 12:00:00,0.6869558377428306,Medium,Pending
704,4072147,C992524594,2020-01-13 12:00:00,0.40556570704238315,Medium,Pending
705,4072322,C993658588,2020-01-13 12:00:00,0.5319439980794292,Medium,Pending
706,4072323,C949556221,2020-01-13 12:00:00,0.42371605572326215,Medium,Pending
707,4073264,C1083403839,2020-01-13 12:00:00,0.5608957753237778,Medium,Pending
708,4073265,C1993444076,2020-01-13 12:00:00,0.43968470669363546,Medium,Pending
709,4073349,C2144929087,2020-01-13 12:00:00,0.6936762313387619,Medium,Pending
710,4073698,C98177732,2020-01-13 13:00:00,0.5508815186172559,Medium,Pending
711,4073699,C1782287149,2020-01-13 13:00:00,0.44409546529848887,Medium,Pending
712,4074340,C1642245289,2020-01-13 13:00:00,0.4994967629400443,Medium,Pending
713,4074341,C500235149,2020-01-13 13:00:00,0.4861281782112392,Medium,Pending
714,4074921,C148580811,2020-01-13 13:00:00,0.41780155748827236,Medium,Pending
715,4075249,C1766883669,2020-01-13 13:00:00,0.5086377593638163,Medium,Pending
716,4075766,C1581671762,2020-01-13 13:00:00,0.40051355348237033,Medium,Pending
717,4076756,C1539737626,2020-01-13 13:00:00,0.7754129073468067,High,Pending
718,4077034,C689906292,2020-01-13 13:00:00,0.6685473395608468,Medium,Pending
719,4077782,C1101406132,2020-01-13 13:00:00,0.6092303244550291,Medium,Pending
720,4079473,C1573879412,2020-01-13 13:00:00,0.4557631786414775,Medium,Pending
721,4079502,C1225399194,2020-01-13 13:00:00,0.5208579731184679,Medium,Pending
722,4079775,C81357706,2020-01-13 13:00:00,0.553360368434196,Medium,Pending
723,4079834,C974726479,2020-01-13 13:00:00,0.41317577578957426,Medium,Pending
724,4079835,C513929096,2020-01-13 13:00:00,0.4358485880489531,Medium,Pending
725,4079928,C406636210,2020-01-13 13:00:00,0.41011679810976714,Medium,Pending
726,4080358,C6333741,2020-01-13 13:00:00,0.6916971242857667,Medium,Pending
727,4080373,C712769619,2020-01-13 13:00:00,0.4114353572182059,Medium,Pending
728,4081066,C1109331216,2020-01-13 13:00:00,0.4368720603971953,Medium,Pending
729,4081095,C1920233194,2020-01-13 13:00:00,0.49394874644728903,Medium,Pending
730,4081430,C397095289,2020-01-13 13:00:00,0.43224346311576844,Medium,Pending
731,4081556,C197400888,2020-01-13 13:00:00,0.44962981556873904,Medium,Pending
732,4081571,C1648940239,2020-01-13 13:00:00,0.40702896305431907,Medium,Pending
733,4082094,C1634156801,2020-01-13 13:00:00,0.4476116217094679,Medium,Pending
734,4082148,C1842185101,2020-01-13 13:00:00,0.4183208906019263,Medium,Pending
735,4082719,C863389710,2020-01-13 13:00:00,0.4521931446041838,Medium,Pending
736,4083040,C317876252,2020-01-13 13:00:00,0.5928711629730365,Medium,Pending
737,4083041,C845128215,2020-01-13 13:00:00,0.44871400442854403,Medium,Pending
738,4083112,C1265692742,2020-01-13 13:00:00,0.5119768632946438,Medium,Pending
739,4083212,C38577361,2020-01-13 13:00:00,0.5561494874566368,Medium,Pending
740,4083919,C968876500,2020-01-13 13:00:00,0.4776961450490954,Medium,Pending
741,4083991,C1943526895,2020-01-13 13:00:00,0.500677881494719,Medium,Pending
742,4086474,C93664170,2020-01-13 13:00:00,0.40591033121841613,Medium,Pending
743,4086500,C1587228136,2020-01-13 13:00:00,0.409272339093934,Medium,Pending
744,4086997,C864519365,2020-01-13 13:00:00,0.43077659956274106,Medium,Pending
745,4087867,C1177251642,2020-01-13 13:00:00,0.6478594741292799,Medium,Pending
746,4088150,C34922470,2020-01-13 13:00:00,0.4840472735011804,Medium,Pending
747,4088151,C1846132190,2020-01-13 13:00:00,0.423114441020663,Medium,Pending
748,4088303,C1891483689,2020-01-13 13:00:00,0.4606639395054605,Medium,Pending
749,4088304,C1124226135,2020-01-13 13:00:00,0.5390197289831491,Medium,Pending
750,4088610,C1977498087,2020-01-13 13:00:00,0.5787113841262427,Medium,Pending
751,4089163,C171534619,2020-01-13 13:00:00,0.4305019197197057,Medium,Pending
752,4089164,C1036914686,2020-01-13 13:00:00,0.414584674108648,Medium,Pending
753,4089239,C1331682853,2020-01-13 13:00:00,0.45754630132812896,Medium,Pending
754,4089389,C1082375488,2020-01-13 13:00:00,0.5693904943490182,Medium,Pending
755,4089929,C1943135550,2020-01-13 13:00:00,0.4968797958572369,Medium,Pending
756,4089994,C12403900,2020-01-13 13:00:00,0.5218664502776476,Medium,Pending
757,4090049,C1316741701,2020-01-13 13:00:00,0.44884786167170476,Medium,Pending
758,4090050,C1965169101,2020-01-13 13:00:00,0.4378630404179652,Medium,Pending
759,4090152,C406832442,2020-01-13 13:00:00,0.5319324035636651,Medium,Pending
760,4090168,C1492073822,2020-01-13 13:00:00,0.42068395790837776,Medium,Pending
761,4091044,C2133011035,2020-01-13 13:00:00,0.4600645649114953,Medium,Pending
762,4091700,C16560613,2020-01-13 13:00:00,0.42758939058053164,Medium,Pending
763,4091701,C228880345,2020-01-13 13:00:00,0.40108472431811376,Medium,Pending
764,4091952,C2078655271,2020-01-13 13:00:00,0.4189380587034599,Medium,Pending
765,4092068,C1243889127,2020-01-13 13:00:00,0.5084956533809901,Medium,Pending
766,4092083,C1818794863,2020-01-13 13:00:00,0.4060488086099142,Medium,Pending
767,4092918,C995570325,2020-01-13 13:00:00,0.5132248608741183,Medium,Pending
768,4093535,C1113869074,2020-01-13 13:00:00,0.47165169030094345,Medium,Pending
769,4093556,C1041914844,2020-01-13 13:00:00,0.47489415471560287,Medium,Pending
770,4094220,C1350569527,2020-01-13 13:00:00,0.4962159339390977,Medium,Pending
771,4094233,C114509514,2020-01-13 13:00:00,0.6232119100957192,Medium,Pending
772,4094234,C294063973,2020-01-13 13:00:00,0.43408954622723606,Medium,Pending
773,4094711,C755110431,2020-01-13 13:00:00,0.4097453953825402,Medium,Pending
774,4094770,C750123004,2020-01-13 13:00:00,0.47977811476483084,Medium,Pending
775,4095121,C17727023,2020-01-13 13:00:00,0.46282106439640097,Medium,Pending
776,4096879,C155474398,2020-01-13 13:00:00,0.6689402061088421,Medium,Pending
777,4097351,C314740639,2020-01-13 13:00:00,0.4406582857407459,Medium,Pending
778,4098592,C270232395,2020-01-13 13:00:00,0.4080281604665604,Medium,Pending
779,4098606,C167166506,2020-01-13 13:00:00,0.40814212205586087,Medium,Pending
780,4098999,C839117858,2020-01-13 13:00:00,0.5417176131755349,Medium,Pending
781,4099209,C471161766,2020-01-13 13:00:00,0.5392323085079791,Medium,Pending
782,4099394,C1972776275,2020-01-13 13:00:00,0.504395088034201,Medium,Pending
783,4099769,C1408116717,2020-01-13 13:00:00,0.7063945884936969,High,Pending
784,4100212,C2051168644,2020-01-13 13:00:00,0.45614313495819947,Medium,Pending
785,4100257,C170977668,2020-01-13 13:00:00,0.5632025132571101,Medium,Pending
786,4101758,C2055519027,2020-01-13 13:00:00,0.40289298182021605,Medium,Pending
787,4102546,C2009810132,2020-01-13 13:00:00,0.4192213946612436,Medium,Pending
788,4102810,C218872536,2020-01-13 13:00:00,0.4408396723737537,Medium,Pending
789,4102853,C1026363971,2020-01-13 13:00:00,0.55831499215904,Medium,Pending
790,4102868,C828839160,2020-01-13 13:00:00,0.41922888226069843,Medium,Pending
791,4103251,C1616413731,2020-01-13 13:00:00,0.5726840065718518,Medium,Pending
792,4103252,C1009987242,2020-01-13 13:00:00,0.5603645975902893,Medium,Pending
793,4103371,C1867706604,2020-01-13 13:00:00,0.42830049627163835,Medium,Pending
794,4103372,C1002061774,2020-01-13 13:00:00,0.498645996198091,Medium,Pending
795,4103412,C879520606,2020-01-13 13:00:00,0.5216645875948668,Medium,Pending
796,4104931,C1615466611,2020-01-13 14:00:00,0.46632898463728023,Medium,Pending
797,4105339,C420748282,2020-01-13 14:00:00,0.8055181932617301,High,Pending
798,4105348,C184899407,2020-01-13 14:00:00,0.6546515545331912,Medium,Pending
799,4105962,C327674790,2020-01-13 14:00:00,0.5861975328563644,Medium,Pending
800,4106071,C2040122898,2020-01-13 14:00:00,0.48761899360185135,Medium,Pending
801,4106087,C1248752219,2020-01-13 14:00:00,0.42961008638914994,Medium,Pending
802,4106136,C1556481953,2020-01-13 14:00:00,0.4609778087557454,Medium,Pending
803,4106137,C1046824526,2020-01-13 14:00:00,0.42449642805089954,Medium,Pending
804,4106288,C934183448,2020-01-13 14:00:00,0.4210442237731865,Medium,Pending
805,4106482,C1423766399,2020-01-13 14:00:00,0.7415883292531296,High,Pending
806,4106690,C1246682805,2020-01-13 14:00:00,0.6019188835267242,Medium,Pending
807,4106940,C920913031,2020-01-13 14:00:00,0.5016284810283039,Medium,Pending
808,4106956,C821543017,2020-01-13 14:00:00,0.6754284601940649,Medium,Pending
809,4106957,C1168069310,2020-01-13 14:00:00,0.5157490696349253,Medium,Pending
810,4106981,C152536544,2020-01-13 14:00:00,0.6721093120389965,Medium,Pending
811,4106982,C346533775,2020-01-13 14:00:00,0.41055777096038953,Medium,Pending
812,4108072,C1513479033,2020-01-13 14:00:00,0.4139197764128586,Medium,Pending
813,4108123,C887154101,2020-01-13 14:00:00,0.5264810433969791,Medium,Pending
814,4108124,C915073996,2020-01-13 14:00:00,0.46291140709016865,Medium,Pending
815,4108484,C399751586,2020-01-13 14:00:00,0.44844531481651306,Medium,Pending
816,4108989,C1327783656,2020-01-13 14:00:00,0.6163687786276619,Medium,Pending
817,4108990,C1028418367,2020-01-13 14:00:00,0.4818092732225332,Medium,Pending
818,4109131,C294170877,2020-01-13 14:00:00,0.44934183894242335,Medium,Pending
819,4109456,C2103934230,2020-01-13 14:00:00,0.4297463572918164,Medium,Pending
820,4110481,C785285280,2020-01-13 14:00:00,0.4081764641539462,Medium,Pending
821,4110501,C246913312,2020-01-13 14:00:00,0.4315373357299028,Medium,Pending
822,4110502,C1495660404,2020-01-13 14:00:00,0.6158184896266485,Medium,Pending
823,4111255,C1701964888,2020-01-13 14:00:00,0.6304312178486193,Medium,Pending
824,4111998,C716386562,2020-01-13 14:00:00,0.6009234108705609,Medium,Pending
825,4112117,C1917753308,2020-01-13 14:00:00,0.47180633381984627,Medium,Pending
826,4112118,C1084869780,2020-01-13 14:00:00,0.6631002787156903,Medium,Pending
827,4112655,C319221096,2020-01-13 14:00:00,0.46983638445270526,Medium,Pending
828,4112851,C2081714633,2020-01-13 14:00:00,0.4088788466421404,Medium,Pending
829,4112973,C1917548743,2020-01-13 14:00:00,0.41497654909963405,Medium,Pending
830,4113110,C353198664,2020-01-13 14:00:00,0.5251130752185712,Medium,Pending
831,4113305,C989453394,2020-01-13 14:00:00,0.45514996222968807,Medium,Pending
832,4113321,C292807754,2020-01-13 14:00:00,0.46643320352587736,Medium,Pending
833,4113357,C1049185843,2020-01-13 14:00:00,0.6621327296527291,Medium,Pending
834,4114665,C1204040421,2020-01-13 14:00:00,0.5279708713194768,Medium,Pending
835,4114681,C298305428,2020-01-13 14:00:00,0.44914581792746633,Medium,Pending
836,4114696,C1390673862,2020-01-13 14:00:00,0.4762439701694548,Medium,Pending
837,4115130,C289247,2020-01-13 14:00:00,0.4666144305405442,Medium,Pending
838,4115303,C790041561,2020-01-13 14:00:00,0.4261488844225253,Medium,Pending
839,4115384,C1809570001,2020-01-13 14:00:00,0.6050923193693993,Medium,Pending
840,4115404,C89960341,2020-01-13 14:00:00,0.45940506084665866,Medium,Pending
841,4116513,C2009250334,2020-01-13 14:00:00,0.5881646474078269,Medium,Pending
842,4116529,C135588317,2020-01-13 14:00:00,0.41843639817209416,Medium,Pending
843,4116589,C869767540,2020-01-13 14:00:00,0.41421235259159667,Medium,Pending
844,4116741,C1608953387,2020-01-13 14:00:00,0.4557566862336051,Medium,Pending
845,4116742,C722336671,2020-01-13 14:00:00,0.4133691334952769,Medium,Pending
846,4117170,C1873258188,2020-01-13 14:00:00,0.4329466525549399,Medium,Pending
847,4117371,C775676392,2020-01-13 14:00:00,0.4567250035544828,Medium,Pending
848,4117828,C497575737,2020-01-13 14:00:00,0.41336496516982413,Medium,Pending
849,4118762,C99667708,2020-01-13 14:00:00,0.47929532024301746,Medium,Pending
850,4118821,C1199593373,2020-01-13 14:00:00,0.4300789367950467,Medium,Pending
851,4119754,C1785577611,2020-01-13 14:00:00,0.42349431313643854,Medium,Pending
852,4119757,C1987404745,2020-01-13 14:00:00,0.4165758490048501,Medium,Pending
853,4119758,C1914215444,2020-01-13 14:00:00,0.4098196628889541,Medium,Pending
854,4119973,C1672982474,2020-01-13 14:00:00,0.5228119330136073,Medium,Pending
855,4121043,C1943603540,2020-01-13 14:00:00,0.44096214424055163,Medium,Pending
856,4121356,C273591745,2020-01-13 14:00:00,0.4320663862536882,Medium,Pending
857,4121694,C1636654176,2020-01-13 14:00:00,0.44870496532064164,Medium,Pending
858,4122260,C1335021824,2020-01-13 14:00:00,0.6549353994069473,Medium,Pending
859,4122397,C1789698236,2020-01-13 14:00:00,0.46209925284268494,Medium,Pending
860,4122467,C775035931,2020-01-13 14:00:00,0.44291728764359894,Medium,Pending
861,4123098,C1697526737,2020-01-13 14:00:00,0.41565843161044824,Medium,Pending
862,4123444,C523002749,2020-01-13 14:00:00,0.543242227144094,Medium,Pending
863,4123445,C704651209,2020-01-13 14:00:00,0.45066822222694214,Medium,Pending
864,4123470,C268683253,2020-01-13 14:00:00,0.5643764393699644,Medium,Pending
865,4124240,C1593102274,2020-01-13 14:00:00,0.5720874800446136,Medium,Pending
866,4124256,C649761430,2020-01-13 14:00:00,0.40208779451957205,Medium,Pending
867,4125758,C1406609941,2020-01-13 14:00:00,0.4083144986575522,Medium,Pending
868,4125774,C1370651229,2020-01-13 14:00:00,0.4369278444328893,Medium,Pending
869,4125820,C1582087161,2020-01-13 14:00:00,0.44785341987137384,Medium,Pending
870,4125836,C957568978,2020-01-13 14:00:00,0.40137383932305315,Medium,Pending
871,4125903,C353245429,2020-01-13 14:00:00,0.5292773797732112,Medium,Pending
872,4126198,C1929774487,2020-01-13 14:00:00,0.48163782207405054,Medium,Pending
873,4126650,C1982215592,2020-01-13 14:00:00,0.49712521269111487,Medium,Pending
874,4126660,C1211694311,2020-01-13 14:00:00,0.40553111408302467,Medium,Pending
875,4126676,C390011186,2020-01-13 14:00:00,0.4017516802424351,Medium,Pending
876,4127175,C1549540274,2020-01-13 14:00:00,0.443831214711896,Medium,Pending
877,4127210,C824952778,2020-01-13 14:00:00,0.4675803935666122,Medium,Pending
878,4127336,C1090195949,2020-01-13 14:00:00,0.5858125977800799,Medium,Pending
879,4127337,C1668670533,2020-01-13 14:00:00,0.43022442792851484,Medium,Pending
880,4128071,C317810192,2020-01-13 14:00:00,0.4083842086362967,Medium,Pending
881,4128085,C1483915667,2020-01-13 14:00:00,0.4296538741372975,Medium,Pending
882,4128397,C277288428,2020-01-13 14:00:00,0.5990012693924407,Medium,Pending
883,4128518,C269790788,2020-01-13 14:00:00,0.4484311262755467,Medium,Pending
884,4128684,C1248276989,2020-01-13 14:00:00,0.5720859027912724,Medium,Pending
885,4128890,C2001829093,2020-01-13 14:00:00,0.6047784957027202,Medium,Pending
886,4128912,C191489387,2020-01-13 14:00:00,0.44102350469594387,Medium,Pending
887,4129148,C178545406,2020-01-13 14:00:00,0.5566717285317558,Medium,Pending
888,4129183,C1531011793,2020-01-13 14:00:00,0.4375314264996897,Medium,Pending
889,4129283,C501698855,2020-01-13 14:00:00,0.40712966526615535,Medium,Pending
890,4129548,C551487119,2020-01-13 14:00:00,0.49338947066108363,Medium,Pending
891,4129549,C903793852,2020-01-13 14:00:00,0.4753240072108271,Medium,Pending
892,4129635,C1316170232,2020-01-13 14:00:00,0.556807655664371,Medium,Pending
893,4129998,C1852022720,2020-01-13 14:00:00,0.6602743049692583,Medium,Pending
894,4129999,C2063928599,2020-01-13 14:00:00,0.4361328451438897,Medium,Pending
895,4130040,C704504838,2020-01-13 14:00:00,0.5092778181589921,Medium,Pending
896,4130341,C550982909,2020-01-13 14:00:00,0.4136630856628636,Medium,Pending
897,4130505,C614853019,2020-01-13 14:00:00,0.5293566191486427,Medium,Pending
898,4130506,C1892950249,2020-01-13 14:00:00,0.4684793366524475,Medium,Pending
899,4130519,C2087679280,2020-01-13 14:00:00,0.4061293011559073,Medium,Pending
900,4130534,C455998286,2020-01-13 14:00:00,0.41494197734195276,Medium,Pending
901,4130895,C1817793010,2020-01-13 14:00:00,0.441771359405537,Medium,Pending
902,4130910,C2085942463,2020-01-13 14:00:00,0.533776731554864,Medium,Pending
903,4131305,C1601296511,2020-01-13 14:00:00,0.46641815283385274,Medium,Pending
904,4131404,C2027396203,2020-01-13 14:00:00,0.5717927808207877,Medium,Pending
905,4132329,C2095672000,2020-01-13 14:00:00,0.4904426480362412,Medium,Pending
906,4133175,C1286726984,2020-01-13 14:00:00,0.5355844334215838,Medium,Pending
907,4133269,C1944832737,2020-01-13 14:00:00,0.6559593906662383,Medium,Pending
908,4133584,C1800693711,2020-01-13 14:00:00,0.5319944676875787,Medium,Pending
909,4133743,C1442673049,2020-01-13 15:00:00,0.5767622579863381,Medium,Pending
910,4133761,C1124706287,2020-01-13 15:00:00,0.4942331573301054,Medium,Pending
911,4134358,C732396843,2020-01-13 15:00:00,0.43400514621213976,Medium,Pending
912,4134681,C1543062100,2020-01-13 15:00:00,0.5590137458287452,Medium,Pending
913,4134689,C1387351988,2020-01-13 15:00:00,0.536494622331314,Medium,Pending
914,4134965,C2010230209,2020-01-13 15:00:00,0.4373357953684318,Medium,Pending
915,4135120,C957644788,2020-01-13 15:00:00,0.4049958614629037,Medium,Pending
916,4135256,C1445162342,2020-01-13 15:00:00,0.4827207770905697,Medium,Pending
917,4135268,C536450640,2020-01-13 15:00:00,0.49145917509364245,Medium,Pending
918,4135307,C262962433,2020-01-13 15:00:00,0.4650041310537696,Medium,Pending
919,4135375,C1142149401,2020-01-13 15:00:00,0.4381580896966254,Medium,Pending
920,4135376,C348672042,2020-01-13 15:00:00,0.4933685987457098,Medium,Pending
921,4135454,C1505854552,2020-01-13 15:00:00,0.5680117510239489,Medium,Pending
922,4135716,C1494635217,2020-01-13 15:00:00,0.5289656889952559,Medium,Pending
923,4135909,C270279023,2020-01-13 15:00:00,0.4562989004244262,Medium,Pending
924,4135957,C2131578580,2020-01-13 15:00:00,0.47082603520403665,Medium,Pending
925,4135958,C1609807743,2020-01-13 15:00:00,0.42251178221118324,Medium,Pending
926,4136061,C394979337,2020-01-13 15:00:00,0.5648218394336619,Medium,Pending
927,4136339,C2017926143,2020-01-13 15:00:00,0.49145492271868385,Medium,Pending
928,4136387,C1351257727,2020-01-13 15:00:00,0.4006970218929159,Medium,Pending
929,4136409,C607666845,2020-01-13 15:00:00,0.5553323236314384,Medium,Pending
930,4136869,C68612687,2020-01-13 15:00:00,0.5419845996871265,Medium,Pending
931,4136881,C606958382,2020-01-13 15:00:00,0.4131657943428418,Medium,Pending
932,4136961,C1289440255,2020-01-13 15:00:00,0.5256624224865167,Medium,Pending
933,4137032,C1854664982,2020-01-13 15:00:00,0.46390930718692774,Medium,Pending
934,4137073,C1862746949,2020-01-13 15:00:00,0.405395730470548,Medium,Pending
935,4137112,C2041438689,2020-01-13 15:00:00,0.5486510725719062,Medium,Pending
936,4137438,C1252136573,2020-01-13 15:00:00,0.44832433161033386,Medium,Pending
937,4137483,C540308877,2020-01-13 15:00:00,0.4004947347979903,Medium,Pending
938,4137706,C1475793899,2020-01-13 15:00:00,0.6371678205053515,Medium,Pending
939,4137721,C1064306813,2020-01-13 15:00:00,0.4176832737099191,Medium,Pending
940,4137921,C885938333,2020-01-13 15:00:00,0.4939166229532794,Medium,Pending
941,4137922,C1489901184,2020-01-13 15:00:00,0.417985623180352,Medium,Pending
942,4138081,C1942982352,2020-01-13 15:00:00,0.6840780862447674,Medium,Pending
943,4138131,C1410519387,2020-01-13 15:00:00,0.40419591438393415,Medium,Pending
944,4138161,C1707638805,2020-01-13 15:00:00,0.5079943382855219,Medium,Pending
945,4138162,C510533023,2020-01-13 15:00:00,0.40828539768978456,Medium,Pending
946,4138332,C2091551359,2020-01-13 15:00:00,0.4766102136957023,Medium,Pending
947,4138364,C1669981836,2020-01-13 15:00:00,0.5136274331713226,Medium,Pending
948,4138365,C563976130,2020-01-13 15:00:00,0.4230250554311792,Medium,Pending
949,4138808,C318209348,2020-01-13 15:00:00,0.5826786122010037,Medium,Pending
950,4138816,C208486812,2020-01-13 15:00:00,0.73757082140095,High,Pending
951,4138817,C1674763447,2020-01-13 15:00:00,0.4021494083350065,Medium,Pending
952,4138849,C1875763228,2020-01-13 15:00:00,0.5888672753054344,Medium,Pending
953,4139113,C1743697738,2020-01-13 15:00:00,0.5042470753398345,Medium,Pending
954,4139202,C1777794197,2020-01-13 15:00:00,0.5702745281125836,Medium,Pending
955,4139497,C1994343691,2020-01-13 15:00:00,0.5264289545107355,Medium,Pending
956,4139599,C1134801310,2020-01-13 15:00:00,0.43747315384141705,Medium,Pending
957,4139668,C791448825,2020-01-13 15:00:00,0.5476366310023361,Medium,Pending
958,4139672,C1269201229,2020-01-13 15:00:00,0.6198612435273637,Medium,Pending
959,4139957,C2080983471,2020-01-13 15:00:00,0.5947002829254782,Medium,Pending
960,4139958,C1422839202,2020-01-13 15:00:00,0.49256859586089713,Medium,Pending
961,4140067,C948631322,2020-01-13 15:00:00,0.4135111907142455,Medium,Pending
962,4140309,C2018812924,2020-01-13 15:00:00,0.48337750850607397,Medium,Pending
963,4140325,C797986788,2020-01-13 15:00:00,0.40119152216357823,Medium,Pending
964,4140341,C1692196711,2020-01-13 15:00:00,0.6664211440551693,Medium,Pending
965,4140592,C396524829,2020-01-13 15:00:00,0.5737505642112446,Medium,Pending
966,4140601,C1123123587,2020-01-13 15:00:00,0.4344538987153201,Medium,Pending
967,4140778,C342059697,2020-01-13 15:00:00,0.416509597928296,Medium,Pending
968,4140954,C936356826,2020-01-13 15:00:00,0.44090676515689164,Medium,Pending
969,4140963,C779616110,2020-01-13 15:00:00,0.5798534228409067,Medium,Pending
970,4141298,C1501493746,2020-01-13 15:00:00,0.522561710062395,Medium,Pending
971,4141312,C1061980637,2020-01-13 15:00:00,0.4032046688878778,Medium,Pending
972,4141414,C868151592,2020-01-13 15:00:00,0.4723974134090576,Medium,Pending
973,4141435,C1514972591,2020-01-13 15:00:00,0.5042368322038294,Medium,Pending
974,4141436,C1249424884,2020-01-13 15:00:00,0.41111083064200826,Medium,Pending
975,4141449,C153873766,2020-01-13 15:00:00,0.4073867393879059,Medium,Pending
976,4141500,C89434455,2020-01-13 15:00:00,0.4390087134786983,Medium,Pending
977,4141594,C1688881557,2020-01-13 15:00:00,0.48556964236356714,Medium,Pending
978,4141728,C163998907,2020-01-13 15:00:00,0.46006538072174485,Medium,Pending
979,4141863,C1526647387,2020-01-13 15:00:00,0.5182680474876515,Medium,Pending
980,4141991,C1916838724,2020-01-13 15:00:00,0.4605512883312499,Medium,Pending
981,4142017,C1483754162,2020-01-13 15:00:00,0.6872481654076242,Medium,Pending
982,4142031,C49701820,2020-01-13 15:00:00,0.41738959375672324,Medium,Pending
983,4142039,C1585432592,2020-01-13 15:00:00,0.674988153151826,Medium,Pending
984,4142049,C1690306594,2020-01-13 15:00:00,0.45915764060572833,Medium,Pending
985,4142247,C1396424045,2020-01-13 15:00:00,0.40382010700827425,Medium,Pending
986,4142337,C1092148827,2020-01-13 15:00:00,0.6807587666589949,Medium,Pending
987,4142368,C1585518402,2020-01-13 15:00:00,0.4695992661824341,Medium,Pending
988,4142563,C49114364,2020-01-13 15:00:00,0.5202447985799908,Medium,Pending
989,4142740,C535114352,2020-01-13 15:00:00,0.5104451844729286,Medium,Pending
990,4142840,C1358294265,2020-01-13 15:00:00,0.4217845745277453,Medium,Pending
991,4142855,C1767466286,2020-01-13 15:00:00,0.4269595932456676,Medium,Pending
992,4142873,C880658764,2020-01-13 15:00:00,0.41117380106190077,Medium,Pending
993,4142904,C530613895,2020-01-13 15:00:00,0.5613755783646621,Medium,Pending
994,4142991,C2128403900,2020-01-13 15:00:00,0.45523648294254365,Medium,Pending
995,4143069,C240100497,2020-01-13 15:00:00,0.6435628399880399,Medium,Pending
996,4143201,C1987293082,2020-01-13 15:00:00,0.4024544831295996,Medium,Pending
997,4143418,C915403211,2020-01-13 15:00:00,0.7674497447321529,High,Pending
998,4143419,C84555792,2020-01-13 15:00:00,0.4524240189805272,Medium,Pending
999,4143439,C1981402616,2020-01-13 15:00:00,0.5087135989745928,Medium,Pending
1000,4143541,C1546743957,2020-01-13 15:00:00,0.46197207102330273,Medium,Pending
1001,4143697,C2105773658,2020-01-13 15:00:00,0.5538496896651666,Medium,Pending
1002,4143802,C372535854,2020-01-13 15:00:00,0.7792702702234582,High,Pending
1003,4143805,C376869267,2020-01-13 15:00:00,0.5634950261336978,Medium,Pending
1004,4143839,C1159674484,2020-01-13 15:00:00,0.5417382527811032,Medium,Pending
1005,4143862,C2066736252,2020-01-13 15:00:00,0.5265908043282692,Medium,Pending
1006,4143863,C1245720317,2020-01-13 15:00:00,0.4923779162299027,Medium,Pending
1007,4143876,C1455658129,2020-01-13 15:00:00,0.47060342069823924,Medium,Pending
1008,4143949,C1951414046,2020-01-13 15:00:00,0.49535761341816864,Medium,Pending
