Alert_ID,Transaction_ID,Customer_ID,Alert_Date,Risk_Score,Risk_Tier,Investigation_Status,Investigator_ID,Investigation_Start,Investigation_End,Resolution_Time_Minutes,Outcome
845,4116742,C722336671,2020-01-13 14:00:00,0.4133691334952769,Medium,Pending,INV_8,2020-01-03 21:27:00,2020-01-03 23:15:00,108,False Positive
846,4117170,C1873258188,2020-01-13 14:00:00,0.4329466525549399,Medium,Pending,INV_21,2020-01-03 21:16:00,2020-01-03 22:43:00,87,Fraud
847,4117371,C775676392,2020-01-13 14:00:00,0.4567250035544828,Medium,Pending,INV_23,2020-01-03 22:03:00,2020-01-03 23:17:00,74,Fraud
848,4117828,C497575737,2020-01-13 14:00:00,0.4133649651698241,Medium,Pending,INV_18,2020-01-03 22:15:00,2020-01-03 22:29:00,14,False Positive
849,4118762,C99667708,2020-01-13 14:00:00,0.4792953202430174,Medium,Pending,INV_17,2020-01-03 21:49:00,2020-01-03 23:34:00,105,False Positive
850,4118821,C1199593373,2020-01-13 14:00:00,0.4300789367950467,Medium,Pending,INV_8,2020-01-03 21:34:00,2020-01-04 00:28:00,174,False Positive
851,4119754,C1785577611,2020-01-13 14:00:00,0.4234943131364385,Medium,Pending,INV_1,2020-01-03 23:14:00,2020-01-04 01:10:00,116,False Positive
852,4119757,C1987404745,2020-01-13 14:00:00,0.4165758490048501,Medium,Pending,INV_3,2020-01-03 23:46:00,2020-01-03 23:58:00,12,Fraud
853,4119758,C1914215444,2020-01-13 14:00:00,0.4098196628889541,Medium,Pending,INV_16,2020-01-03 22:15:00,2020-01-03 22:28:00,13,Fraud
854,4119973,C1672982474,2020-01-13 14:00:00,0.5228119330136073,Medium,Pending,INV_3,2020-01-03 23:22:00,2020-01-04 01:44:00,142,False Positive
855,4121043,C1943603540,2020-01-13 14:00:00,0.4409621442405516,Medium,Pending,INV_12,2020-01-03 22:05:00,2020-01-03 22:19:00,14,Fraud
856,4121356,C273591745,2020-01-13 14:00:00,0.4320663862536882,Medium,Pending,INV_1,2020-01-03 23:55:00,2020-01-04 00:30:00,35,False Positive
857,4121694,C1636654176,2020-01-13 14:00:00,0.4487049653206416,Medium,Pending,INV_6,2020-01-04 00:27:00,2020-01-04 01:09:00,42,Fraud
858,4122260,C1335021824,2020-01-13 14:00:00,0.6549353994069473,Medium,Pending,INV_14,2020-01-04 00:14:00,2020-01-04 01:12:00,58,False Positive
859,4122397,C1789698236,2020-01-13 14:00:00,0.4620992528426849,Medium,Pending,INV_22,2020-01-04 00:53:00,2020-01-04 01:04:00,11,Fraud
860,4122467,C775035931,2020-01-13 14:00:00,0.4429172876435989,Medium,Pending,INV_9,2020-01-04 00:28:00,2020-01-04 02:09:00,101,Fraud
861,4123098,C1697526737,2020-01-13 14:00:00,0.4156584316104482,Medium,Pending,INV_1,2020-01-03 23:48:00,2020-01-04 02:45:00,177,Fraud
862,4123444,C523002749,2020-01-13 14:00:00,0.543242227144094,Medium,Pending,INV_16,2020-01-04 00:34:00,2020-01-04 02:06:00,92,False Positive
863,4123445,C704651209,2020-01-13 14:00:00,0.4506682222269421,Medium,Pending,INV_15,2020-01-03 23:59:00,2020-01-04 01:18:00,79,Fraud
864,4123470,C268683253,2020-01-13 14:00:00,0.5643764393699644,Medium,Pending,INV_9,2020-01-04 00:23:00,2020-01-04 02:11:00,108,Fraud
865,4124240,C1593102274,2020-01-13 14:00:00,0.5720874800446136,Medium,Pending,INV_2,2020-01-03 23:31:00,2020-01-03 23:47:00,16,False Positive
866,4124256,C649761430,2020-01-13 14:00:00,0.402087794519572,Medium,Pending,INV_6,2020-01-03 23:51:00,2020-01-04 01:31:00,100,Fraud
867,4125758,C1406609941,2020-01-13 14:00:00,0.4083144986575522,Medium,Pending,INV_4,2020-01-03 23:45:00,2020-01-04 01:36:00,111,Fraud
868,4125774,C1370651229,2020-01-13 14:00:00,0.4369278444328893,Medium,Pending,INV_24,2020-01-03 23:44:00,2020-01-04 00:51:00,67,Fraud
869,4125820,C1582087161,2020-01-13 14:00:00,0.4478534198713738,Medium,Pending,INV_22,2020-01-04 00:42:00,2020-01-04 03:12:00,150,Fraud
870,4125836,C957568978,2020-01-13 14:00:00,0.4013738393230531,Medium,Pending,INV_7,2020-01-04 00:53:00,2020-01-04 01:20:00,27,False Positive
871,4125903,C353245429,2020-01-13 14:00:00,0.5292773797732112,Medium,Pending,INV_5,2020-01-04 00:33:00,2020-01-04 02:28:00,115,Fraud
872,4126198,C1929774487,2020-01-13 14:00:00,0.4816378220740505,Medium,Pending,INV_15,2020-01-04 00:40:00,2020-01-04 02:42:00,122,False Positive
873,4126650,C1982215592,2020-01-13 14:00:00,0.4971252126911148,Medium,Pending,INV_18,2020-01-03 23:18:00,2020-01-04 00:05:00,47,False Positive
874,4126660,C1211694311,2020-01-13 14:00:00,0.4055311140830246,Medium,Pending,INV_2,2020-01-03 23:11:00,2020-01-04 01:54:00,163,Fraud
875,4126676,C390011186,2020-01-13 14:00:00,0.4017516802424351,Medium,Pending,INV_2,2020-01-03 23:40:00,2020-01-04 01:12:00,92,False Positive
876,4127175,C1549540274,2020-01-13 14:00:00,0.443831214711896,Medium,Pending,INV_21,2020-01-04 00:29:00,2020-01-04 02:08:00,99,Fraud
877,4127210,C824952778,2020-01-13 14:00:00,0.4675803935666122,Medium,Pending,INV_24,2020-01-04 00:23:00,2020-01-04 01:37:00,74,False Positive
878,4127336,C1090195949,2020-01-13 14:00:00,0.5858125977800799,Medium,Pending,INV_20,2020-01-04 01:43:00,2020-01-04 03:46:00,123,Fraud
879,4127337,C1668670533,2020-01-13 14:00:00,0.4302244279285148,Medium,Pending,INV_9,2020-01-04 00:11:00,2020-01-04 02:49:00,158,Fraud
880,4128071,C317810192,2020-01-13 14:00:00,0.4083842086362967,Medium,Pending,INV_17,2020-01-04 00:13:00,2020-01-04 02:50:00,157,Fraud
881,4128085,C1483915667,2020-01-13 14:00:00,0.4296538741372975,Medium,Pending,INV_17,2020-01-04 01:02:00,2020-01-04 02:04:00,62,Fraud
882,4128397,C277288428,2020-01-13 14:00:00,0.5990012693924407,Medium,Pending,INV_16,2020-01-04 00:18:00,2020-01-04 00:52:00,34,Fraud
883,4128518,C269790788,2020-01-13 14:00:00,0.4484311262755467,Medium,Pending,INV_7,2020-01-04 00:58:00,2020-01-04 02:45:00,107,Fraud
884,4128684,C1248276989,2020-01-13 14:00:00,0.5720859027912724,Medium,Pending,INV_17,2020-01-04 00:33:00,2020-01-04 03:01:00,148,Fraud
885,4128890,C2001829093,2020-01-13 14:00:00,0.6047784957027202,Medium,Pending,INV_6,2020-01-04 01:49:00,2020-01-04 04:33:00,164,Fraud
886,4128912,C191489387,2020-01-13 14:00:00,0.4410235046959438,Medium,Pending,INV_15,2020-01-04 00:20:00,2020-01-04 00:49:00,29,False Positive
887,4129148,C178545406,2020-01-13 14:00:00,0.5566717285317558,Medium,Pending,INV_15,2020-01-04 00:27:00,2020-01-04 03:08:00,161,False Positive
888,4129183,C1531011793,2020-01-13 14:00:00,0.4375314264996897,Medium,Pending,INV_19,2020-01-04 00:14:00,2020-01-04 01:51:00,97,Fraud
889,4129283,C501698855,2020-01-13 14:00:00,0.4071296652661553,Medium,Pending,INV_12,2020-01-04 01:25:00,2020-01-04 03:17:00,112,False Positive
890,4129548,C551487119,2020-01-13 14:00:00,0.4933894706610836,Medium,Pending,INV_22,2020-01-04 00:29:00,2020-01-04 03:11:00,162,Fraud
891,4129549,C903793852,2020-01-13 14:00:00,0.4753240072108271,Medium,Pending,INV_15,2020-01-04 02:51:00,2020-01-04 04:51:00,120,False Positive
892,4129635,C1316170232,2020-01-13 14:00:00,0.556807655664371,Medium,Pending,INV_12,2020-01-04 01:14:00,2020-01-04 02:26:00,72,False Positive
893,4129998,C1852022720,2020-01-13 14:00:00,0.6602743049692583,Medium,Pending,INV_9,2020-01-04 02:08:00,2020-01-04 04:09:00,121,Fraud
894,4129999,C2063928599,2020-01-13 14:00:00,0.4361328451438897,Medium,Pending,INV_12,2020-01-04 01:35:00,2020-01-04 02:54:00,79,False Positive
895,4130040,C704504838,2020-01-13 14:00:00,0.5092778181589921,Medium,Pending,INV_19,2020-01-04 01:23:00,2020-01-04 02:46:00,83,Fraud
896,4130341,C550982909,2020-01-13 14:00:00,0.4136630856628636,Medium,Pending,INV_14,2020-01-04 02:39:00,2020-01-04 03:03:00,24,False Positive
897,4130505,C614853019,2020-01-13 14:00:00,0.5293566191486427,Medium,Pending,INV_17,2020-01-04 01:52:00,2020-01-04 02:37:00,45,Fraud
898,4130506,C1892950249,2020-01-13 14:00:00,0.4684793366524475,Medium,Pending,INV_5,2020-01-04 02:16:00,2020-01-04 04:21:00,125,Fraud
899,4130519,C2087679280,2020-01-13 14:00:00,0.4061293011559073,Medium,Pending,INV_4,2020-01-04 02:24:00,2020-01-04 04:58:00,154,Fraud
900,4130534,C455998286,2020-01-13 14:00:00,0.4149419773419527,Medium,Pending,INV_15,2020-01-04 02:08:00,2020-01-04 04:45:00,157,Fraud
901,4130895,C1817793010,2020-01-13 14:00:00,0.441771359405537,Medium,Pending,INV_21,2020-01-04 03:03:00,2020-01-04 04:47:00,104,Fraud
902,4130910,C2085942463,2020-01-13 14:00:00,0.533776731554864,Medium,Pending,INV_13,2020-01-04 03:18:00,2020-01-04 04:20:00,62,False Positive
903,4131305,C1601296511,2020-01-13 14:00:00,0.4664181528338527,Medium,Pending,INV_7,2020-01-04 03:38:00,2020-01-04 05:39:00,121,Fraud
904,4131404,C2027396203,2020-01-13 14:00:00,0.5717927808207877,Medium,Pending,INV_17,2020-01-04 03:31:00,2020-01-04 06:10:00,159,False Positive
905,4132329,C2095672000,2020-01-13 14:00:00,0.4904426480362412,Medium,Pending,INV_5,2020-01-04 03:45:00,2020-01-04 04:59:00,74,False Positive
906,4133175,C1286726984,2020-01-13 14:00:00,0.5355844334215838,Medium,Pending,INV_11,2020-01-04 02:43:00,2020-01-04 04:04:00,81,False Positive
907,4133269,C1944832737,2020-01-13 14:00:00,0.6559593906662383,Medium,Pending,INV_9,2020-01-04 03:57:00,2020-01-04 05:41:00,104,Fraud
908,4133584,C1800693711,2020-01-13 14:00:00,0.5319944676875787,Medium,Pending,INV_7,2020-01-04 03:19:00,2020-01-04 04:37:00,78,Fraud
909,4133743,C1442673049,2020-01-13 15:00:00,0.5767622579863381,Medium,Pending,INV_8,2020-01-04 03:09:00,2020-01-04 04:46:00,97,Fraud
910,4133761,C1124706287,2020-01-13 15:00:00,0.4942331573301054,Medium,Pending,INV_18,2020-01-04 02:14:00,2020-01-04 04:14:00,120,False Positive
911,4134358,C732396843,2020-01-13 15:00:00,0.4340051462121397,Medium,Pending,INV_20,2020-01-04 03:55:00,2020-01-04 04:12:00,17,Fraud
912,4134681,C1543062100,2020-01-13 15:00:00,0.5590137458287452,Medium,Pending,INV_23,2020-01-04 03:25:00,2020-01-04 04:30:00,65,Fraud
913,4134689,C1387351988,2020-01-13 15:00:00,0.536494622331314,Medium,Pending,INV_11,2020-01-04 02:56:00,2020-01-04 05:09:00,133,Fraud
914,4134965,C2010230209,2020-01-13 15:00:00,0.4373357953684318,Medium,Pending,INV_17,2020-01-04 03:02:00,2020-01-04 04:43:00,101,False Positive
915,4135120,C957644788,2020-01-13 15:00:00,0.4049958614629037,Medium,Pending,INV_25,2020-01-04 03:48:00,2020-01-04 06:07:00,139,Fraud
916,4135256,C1445162342,2020-01-13 15:00:00,0.4827207770905697,Medium,Pending,INV_24,2020-01-04 03:26:00,2020-01-04 04:00:00,34,False Positive
917,4135268,C536450640,2020-01-13 15:00:00,0.4914591750936424,Medium,Pending,INV_7,2020-01-04 02:36:00,2020-01-04 05:12:00,156,Fraud
918,4135307,C262962433,2020-01-13 15:00:00,0.4650041310537696,Medium,Pending,INV_3,2020-01-04 03:53:00,2020-01-04 06:12:00,139,False Positive
919,4135375,C1142149401,2020-01-13 15:00:00,0.4381580896966254,Medium,Pending,INV_21,2020-01-04 02:05:00,2020-01-04 02:37:00,32,False Positive
920,4135376,C348672042,2020-01-13 15:00:00,0.4933685987457098,Medium,Pending,INV_14,2020-01-04 02:54:00,2020-01-04 05:53:00,179,False Positive
921,4135454,C1505854552,2020-01-13 15:00:00,0.5680117510239489,Medium,Pending,INV_20,2020-01-04 04:06:00,2020-01-04 05:37:00,91,Fraud
922,4135716,C1494635217,2020-01-13 15:00:00,0.5289656889952559,Medium,Pending,INV_7,2020-01-04 04:08:00,2020-01-04 05:51:00,103,False Positive
923,4135909,C270279023,2020-01-13 15:00:00,0.4562989004244262,Medium,Pending,INV_5,2020-01-04 04:07:00,2020-01-04 05:30:00,83,Fraud
924,4135957,C2131578580,2020-01-13 15:00:00,0.4708260352040366,Medium,Pending,INV_19,2020-01-04 03:26:00,2020-01-04 05:39:00,133,False Positive
925,4135958,C1609807743,2020-01-13 15:00:00,0.4225117822111832,Medium,Pending,INV_2,2020-01-04 03:24:00,2020-01-04 05:22:00,118,False Positive
926,4136061,C394979337,2020-01-13 15:00:00,0.5648218394336619,Medium,Pending,INV_1,2020-01-04 03:46:00,2020-01-04 04:19:00,33,False Positive
927,4136339,C2017926143,2020-01-13 15:00:00,0.4914549227186838,Medium,Pending,INV_23,2020-01-04 04:26:00,2020-01-04 06:09:00,103,Fraud
928,4136387,C1351257727,2020-01-13 15:00:00,0.4006970218929159,Medium,Pending,INV_20,2020-01-04 04:23:00,2020-01-04 05:03:00,40,Fraud
929,4136409,C607666845,2020-01-13 15:00:00,0.5553323236314384,Medium,Pending,INV_14,2020-01-04 04:33:00,2020-01-04 06:53:00,140,Fraud
930,4136869,C68612687,2020-01-13 15:00:00,0.5419845996871265,Medium,Pending,INV_21,2020-01-04 04:50:00,2020-01-04 07:42:00,172,Fraud
931,4136881,C606958382,2020-01-13 15:00:00,0.4131657943428418,Medium,Pending,INV_4,2020-01-04 05:45:00,2020-01-04 07:25:00,100,False Positive
932,4136961,C1289440255,2020-01-13 15:00:00,0.5256624224865167,Medium,Pending,INV_9,2020-01-04 04:13:00,2020-01-04 04:58:00,45,False Positive
933,4137032,C1854664982,2020-01-13 15:00:00,0.4639093071869277,Medium,Pending,INV_23,2020-01-04 05:26:00,2020-01-04 06:32:00,66,False Positive
934,4137073,C1862746949,2020-01-13 15:00:00,0.405395730470548,Medium,Pending,INV_18,2020-01-04 06:16:00,2020-01-04 07:57:00,101,Fraud
935,4137112,C2041438689,2020-01-13 15:00:00,0.5486510725719062,Medium,Pending,INV_2,2020-01-04 05:09:00,2020-01-04 05:23:00,14,False Positive
936,4137438,C1252136573,2020-01-13 15:00:00,0.4483243316103338,Medium,Pending,INV_5,2020-01-04 06:44:00,2020-01-04 08:43:00,119,Fraud
937,4137483,C540308877,2020-01-13 15:00:00,0.4004947347979903,Medium,Pending,INV_6,2020-01-04 05:53:00,2020-01-04 07:08:00,75,Fraud
938,4137706,C1475793899,2020-01-13 15:00:00,0.6371678205053515,Medium,Pending,INV_6,2020-01-04 06:07:00,2020-01-04 08:40:00,153,Fraud
939,4137721,C1064306813,2020-01-13 15:00:00,0.4176832737099191,Medium,Pending,INV_22,2020-01-04 06:57:00,2020-01-04 07:54:00,57,Fraud
940,4137921,C885938333,2020-01-13 15:00:00,0.4939166229532794,Medium,Pending,INV_22,2020-01-04 05:39:00,2020-01-04 07:25:00,106,Fraud
941,4137922,C1489901184,2020-01-13 15:00:00,0.417985623180352,Medium,Pending,INV_24,2020-01-04 05:43:00,2020-01-04 06:41:00,58,False Positive
942,4138081,C1942982352,2020-01-13 15:00:00,0.6840780862447674,Medium,Pending,INV_2,2020-01-04 05:05:00,2020-01-04 07:41:00,156,False Positive
943,4138131,C1410519387,2020-01-13 15:00:00,0.4041959143839341,Medium,Pending,INV_24,2020-01-04 07:18:00,2020-01-04 08:33:00,75,Fraud
944,4138161,C1707638805,2020-01-13 15:00:00,0.5079943382855219,Medium,Pending,INV_14,2020-01-04 06:54:00,2020-01-04 08:34:00,100,Fraud
945,4138162,C510533023,2020-01-13 15:00:00,0.4082853976897845,Medium,Pending,INV_6,2020-01-04 06:25:00,2020-01-04 07:27:00,62,False Positive
946,4138332,C2091551359,2020-01-13 15:00:00,0.4766102136957023,Medium,Pending,INV_14,2020-01-04 07:22:00,2020-01-04 07:42:00,20,Fraud
947,4138364,C1669981836,2020-01-13 15:00:00,0.5136274331713226,Medium,Pending,INV_13,2020-01-04 07:29:00,2020-01-04 08:46:00,77,Fraud
948,4138365,C563976130,2020-01-13 15:00:00,0.4230250554311792,Medium,Pending,INV_21,2020-01-04 06:38:00,2020-01-04 07:32:00,54,False Positive
949,4138808,C318209348,2020-01-13 15:00:00,0.5826786122010037,Medium,Pending,INV_9,2020-01-04 06:48:00,2020-01-04 08:39:00,111,Fraud
950,4138816,C208486812,2020-01-13 15:00:00,0.73757082140095,High,Pending,INV_17,2020-01-04 07:58:00,2020-01-04 10:30:00,152,False Positive
951,4138817,C1674763447,2020-01-13 15:00:00,0.4021494083350065,Medium,Pending,INV_1,2020-01-04 06:15:00,2020-01-04 08:34:00,139,Fraud
952,4138849,C1875763228,2020-01-13 15:00:00,0.5888672753054344,Medium,Pending,INV_9,2020-01-04 06:48:00,2020-01-04 08:43:00,115,Fraud
953,4139113,C1743697738,2020-01-13 15:00:00,0.5042470753398345,Medium,Pending,INV_25,2020-01-04 07:54:00,2020-01-04 08:34:00,40,False Positive
954,4139202,C1777794197,2020-01-13 15:00:00,0.5702745281125836,Medium,Pending,INV_4,2020-01-04 07:57:00,2020-01-04 08:55:00,58,Fraud
955,4139497,C1994343691,2020-01-13 15:00:00,0.5264289545107355,Medium,Pending,INV_3,2020-01-04 08:06:00,2020-01-04 09:10:00,64,Fraud
956,4139599,C1134801310,2020-01-13 15:00:00,0.437473153841417,Medium,Pending,INV_24,2020-01-04 08:36:00,2020-01-04 11:03:00,147,False Positive
957,4139668,C791448825,2020-01-13 15:00:00,0.5476366310023361,Medium,Pending,INV_5,2020-01-04 07:47:00,2020-01-04 10:38:00,171,Fraud
958,4139672,C1269201229,2020-01-13 15:00:00,0.6198612435273637,Medium,Pending,INV_10,2020-01-04 08:04:00,2020-01-04 10:58:00,174,False Positive
959,4139957,C2080983471,2020-01-13 15:00:00,0.5947002829254782,Medium,Pending,INV_11,2020-01-04 07:24:00,2020-01-04 09:33:00,129,Fraud
960,4139958,C1422839202,2020-01-13 15:00:00,0.4925685958608971,Medium,Pending,INV_5,2020-01-04 07:19:00,2020-01-04 09:15:00,116,Fraud
961,4140067,C948631322,2020-01-13 15:00:00,0.4135111907142455,Medium,Pending,INV_10,2020-01-04 08:10:00,2020-01-04 09:17:00,67,False Positive
962,4140309,C2018812924,2020-01-13 15:00:00,0.4833775085060739,Medium,Pending,INV_23,2020-01-04 07:52:00,2020-01-04 09:48:00,116,Fraud
963,4140325,C797986788,2020-01-13 15:00:00,0.4011915221635782,Medium,Pending,INV_15,2020-01-04 08:05:00,2020-01-04 08:22:00,17,Fraud
964,4140341,C1692196711,2020-01-13 15:00:00,0.6664211440551693,Medium,Pending,INV_21,2020-01-04 09:29:00,2020-01-04 11:39:00,130,Fraud
965,4140592,C396524829,2020-01-13 15:00:00,0.5737505642112446,Medium,Pending,INV_17,2020-01-04 08:24:00,2020-01-04 10:16:00,112,False Positive
966,4140601,C1123123587,2020-01-13 15:00:00,0.4344538987153201,Medium,Pending,INV_22,2020-01-04 08:36:00,2020-01-04 11:09:00,153,Fraud
967,4140778,C342059697,2020-01-13 15:00:00,0.416509597928296,Medium,Pending,INV_12,2020-01-04 08:35:00,2020-01-04 11:30:00,175,False Positive
968,4140954,C936356826,2020-01-13 15:00:00,0.4409067651568916,Medium,Pending,INV_6,2020-01-04 09:15:00,2020-01-04 11:00:00,105,False Positive
969,4140963,C779616110,2020-01-13 15:00:00,0.5798534228409067,Medium,Pending,INV_14,2020-01-04 09:36:00,2020-01-04 11:53:00,137,Fraud
970,4141298,C1501493746,2020-01-13 15:00:00,0.522561710062395,Medium,Pending,INV_16,2020-01-04 08:34:00,2020-01-04 10:07:00,93,Fraud
971,4141312,C1061980637,2020-01-13 15:00:00,0.4032046688878778,Medium,Pending,INV_17,2020-01-04 09:50:00,2020-01-04 10:38:00,48,False Positive
972,4141414,C868151592,2020-01-13 15:00:00,0.4723974134090576,Medium,Pending,INV_6,2020-01-04 09:33:00,2020-01-04 10:26:00,53,Fraud
973,4141435,C1514972591,2020-01-13 15:00:00,0.5042368322038294,Medium,Pending,INV_13,2020-01-04 10:44:00,2020-01-04 11:13:00,29,False Positive
974,4141436,C1249424884,2020-01-13 15:00:00,0.4111108306420082,Medium,Pending,INV_17,2020-01-04 09:34:00,2020-01-04 11:39:00,125,Fraud
975,4141449,C153873766,2020-01-13 15:00:00,0.4073867393879059,Medium,Pending,INV_18,2020-01-04 10:39:00,2020-01-04 11:33:00,54,Fraud
976,4141500,C89434455,2020-01-13 15:00:00,0.4390087134786983,Medium,Pending,INV_21,2020-01-04 09:21:00,2020-01-04 11:41:00,140,False Positive
977,4141594,C1688881557,2020-01-13 15:00:00,0.4855696423635671,Medium,Pending,INV_24,2020-01-04 09:55:00,2020-01-04 10:18:00,23,False Positive
978,4141728,C163998907,2020-01-13 15:00:00,0.4600653807217448,Medium,Pending,INV_3,2020-01-04 10:32:00,2020-01-04 11:39:00,67,Fraud
979,4141863,C1526647387,2020-01-13 15:00:00,0.5182680474876515,Medium,Pending,INV_22,2020-01-04 10:38:00,2020-01-04 13:14:00,156,Fraud
980,4141991,C1916838724,2020-01-13 15:00:00,0.4605512883312499,Medium,Pending,INV_24,2020-01-04 10:07:00,2020-01-04 11:02:00,55,False Positive
981,4142017,C1483754162,2020-01-13 15:00:00,0.6872481654076242,Medium,Pending,INV_25,2020-01-04 10:30:00,2020-01-04 12:45:00,135,Fraud
982,4142031,C49701820,2020-01-13 15:00:00,0.4173895937567232,Medium,Pending,INV_9,2020-01-04 10:48:00,2020-01-04 12:30:00,102,False Positive
983,4142039,C1585432592,2020-01-13 15:00:00,0.674988153151826,Medium,Pending,INV_24,2020-01-04 11:21:00,2020-01-04 11:36:00,15,Fraud
984,4142049,C1690306594,2020-01-13 15:00:00,0.4591576406057283,Medium,Pending,INV_18,2020-01-04 10:45:00,2020-01-04 11:57:00,72,False Positive
985,4142247,C1396424045,2020-01-13 15:00:00,0.4038201070082742,Medium,Pending,INV_15,2020-01-04 11:25:00,2020-01-04 13:52:00,147,False Positive
986,4142337,C1092148827,2020-01-13 15:00:00,0.6807587666589949,Medium,Pending,INV_2,2020-01-04 11:38:00,2020-01-04 12:30:00,52,Fraud
987,4142368,C1585518402,2020-01-13 15:00:00,0.4695992661824341,Medium,Pending,INV_8,2020-01-04 10:14:00,2020-01-04 11:01:00,47,False Positive
988,4142563,C49114364,2020-01-13 15:00:00,0.5202447985799908,Medium,Pending,INV_3,2020-01-04 10:21:00,2020-01-04 12:04:00,103,False Positive
989,4142740,C535114352,2020-01-13 15:00:00,0.5104451844729286,Medium,Pending,INV_2,2020-01-04 11:18:00,2020-01-04 13:29:00,131,False Positive
990,4142840,C1358294265,2020-01-13 15:00:00,0.4217845745277453,Medium,Pending,INV_9,2020-01-04 11:16:00,2020-01-04 12:23:00,67,False Positive
991,4142855,C1767466286,2020-01-13 15:00:00,0.4269595932456676,Medium,Pending,INV_10,2020-01-04 10:55:00,2020-01-04 12:31:00,96,Fraud
992,4142873,C880658764,2020-01-13 15:00:00,0.4111738010619007,Medium,Pending,INV_25,2020-01-04 10:17:00,2020-01-04 12:30:00,133,False Positive
993,4142904,C530613895,2020-01-13 15:00:00,0.5613755783646621,Medium,Pending,INV_23,2020-01-04 12:05:00,2020-01-04 12:33:00,28,Fraud
994,4142991,C2128403900,2020-01-13 15:00:00,0.4552364829425436,Medium,Pending,INV_14,2020-01-04 11:15:00,2020-01-04 12:35:00,80,Fraud
995,4143069,C240100497,2020-01-13 15:00:00,0.6435628399880399,Medium,Pending,INV_14,2020-01-04 11:38:00,2020-01-04 12:44:00,66,Fraud
996,4143201,C1987293082,2020-01-13 15:00:00,0.4024544831295996,Medium,Pending,INV_6,2020-01-04 12:06:00,2020-01-04 12:18:00,12,Fraud
997,4143418,C915403211,2020-01-13 15:00:00,0.7674497447321529,High,Pending,INV_2,2020-01-04 12:24:00,2020-01-04 14:20:00,116,False Positive
998,4143419,C84555792,2020-01-13 15:00:00,0.4524240189805272,Medium,Pending,INV_14,2020-01-04 12:30:00,2020-01-04 14:26:00,116,Fraud
999,4143439,C1981402616,2020-01-13 15:00:00,0.5087135989745928,Medium,Pending,INV_21,2020-01-04 12:01:00,2020-01-04 12:24:00,23,Fraud
1000,4143541,C1546743957,2020-01-13 15:00:00,0.4619720710233027,Medium,Pending,INV_18,2020-01-04 11:30:00,2020-01-04 13:34:00,124,False Positive
1001,4143697,C2105773658,2020-01-13 15:00:00,0.5538496896651666,Medium,Pending,INV_20,2020-01-04 11:36:00,2020-01-04 11:59:00,23,Fraud
1002,4143802,C372535854,2020-01-13 15:00:00,0.7792702702234582,High,Pending,INV_14,2020-01-04 11:19:00,2020-01-04 13:40:00,141,False Positive
1003,4143805,C376869267,2020-01-13 15:00:00,0.5634950261336978,Medium,Pending,INV_1,2020-01-04 12:04:00,2020-01-04 14:45:00,161,Fraud
1004,4143839,C1159674484,2020-01-13 15:00:00,0.5417382527811032,Medium,Pending,INV_22,2020-01-04 12:06:00,2020-01-04 13:00:00,54,Fraud
1005,4143862,C2066736252,2020-01-13 15:00:00,0.5265908043282692,Medium,Pending,INV_14,2020-01-04 13:59:00,2020-01-04 15:31:00,92,False Positive
1006,4143863,C1245720317,2020-01-13 15:00:00,0.4923779162299027,Medium,Pending,INV_19,2020-01-04 12:35:00,2020-01-04 15:27:00,172,False Positive
1007,4143876,C1455658129,2020-01-13 15:00:00,0.4706034206982392,Medium,Pending,INV_4,2020-01-04 12:58:00,2020-01-04 13:18:00,20,Fraud
1008,4143949,C1951414046,2020-01-13 15:00:00,0.4953576134181686,Medium,Pending,INV_2,2020-01-04 13:40:00,2020-01-04 14:12:00,32,False Positive
1009,4144133,C1877505748,2020-01-13 15:00:00,0.4560768298173686,Medium,Pending,INV_14,2020-01-04 12:39:00,2020-01-04 15:24:00,165,Fraud
1010,4144155,C1621466416,2020-01-13 15:00:00,0.4735950167977772,Medium,Pending,INV_11,2020-01-04 13:58:00,2020-01-04 14:10:00,12,Fraud
1011,4144209,C1046800462,2020-01-13 15:00:00,0.5945706701066471,Medium,Pending,INV_14,2020-01-04 12:57:00,2020-01-04 14:23:00,86,Fraud
1012,4144345,C1832670361,2020-01-13 15:00:00,0.5222335472471216,Medium,Pending,INV_22,2020-01-04 12:59:00,2020-01-04 14:35:00,96,Fraud
1013,4144350,C1429481510,2020-01-13 15:00:00,0.4375050108757767,Medium,Pending,INV_20,2020-01-04 12:05:00,2020-01-04 13:35:00,90,Fraud
1014,4144481,C942104733,2020-01-13 15:00:00,0.502758419188602,Medium,Pending,INV_7,2020-01-04 12:32:00,2020-01-04 14:04:00,92,False Positive
1015,4144544,C1014851573,2020-01-13 15:00:00,0.4571199663425884,Medium,Pending,INV_17,2020-01-04 13:10:00,2020-01-04 15:16:00,126,False Positive
1016,4144545,C979935450,2020-01-13 15:00:00,0.4210438305577952,Medium,Pending,INV_22,2020-01-04 12:44:00,2020-01-04 14:02:00,78,Fraud
1017,4144559,C254091437,2020-01-13 15:00:00,0.4042352110110939,Medium,Pending,INV_12,2020-01-04 12:41:00,2020-01-04 13:20:00,39,Fraud
1018,4145175,C807259089,2020-01-13 15:00:00,0.5349939721641432,Medium,Pending,INV_1,2020-01-04 13:00:00,2020-01-04 13:10:00,10,Fraud
